label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
map,-0.001868,0.004289,-0.005542,0.151817,-0.104625,-0.003653,0.248439,-0.233897,-0.022555,0.193225,-0.302417,-0.026494,0.117328,-0.331771,-0.065850,0.134068,-0.490737,-0.057078,0.145174,-0.736122,-0.081153,0.141949,-0.899156,-0.079632,0.132203,-0.993307,-0.085839,0.000924,-0.535797,-0.062306,0.021760,-0.557114,-0.066053,0.019591,-0.477117,-0.062732,0.022219,-0.410148,-0.062176,-0.085237,-0.494855,-0.068793,-0.058832,-0.490050,-0.053666,-0.046228,-0.415734,-0.036864,-0.046229,-0.352484,-0.021116,-0.182049,-0.438114,-0.079398,-0.155165,-0.429368,-0.053157,-0.128467,-0.383360,-0.027306,-0.130796,-0.331363,-0.014889
map,0.000000,0.000000,0.000000,0.156995,-0.114283,0.002316,0.232749,-0.246134,-0.011349,0.173877,-0.328211,-0.026013,0.091373,-0.354043,-0.044835,0.128131,-0.491058,-0.061881,0.133140,-0.742793,-0.073936,0.130131,-0.891265,-0.076803,0.124257,-1.000000,-0.081350,0.007418,-0.523971,-0.069376,0.019905,-0.566857,-0.068552,0.023043,-0.487062,-0.052974,0.024970,-0.415172,-0.047932,-0.090933,-0.487500,-0.069980,-0.066077,-0.485942,-0.057570,-0.054264,-0.417387,-0.031215,-0.050869,-0.354860,-0.022523,-0.179698,-0.428231,-0.071135,-0.155272,-0.429240,-0.054393,-0.133752,-0.370038,-0.026246,-0.126700,-0.318437,-0.005949
map,-0.000299,0.005872,-0.008493,0.157978,-0.106245,0.001847,0.234720,-0.238699,-0.020484,0.170348,-0.327733,-0.021595,0.091333,-0.360890,-0.052645,0.133062,-0.483206,-0.066784,0.132889,-0.756788,-0.070470,0.136186,-0.890906,-0.077989,0.125123,-0.997749,-0.087628,0.010959,-0.527454,-0.070667,0.028432,-0.551670,-0.075777,0.023453,-0.495491,-0.043411,0.023662,-0.404365,-0.046625,-0.086053,-0.477862,-0.071686,-0.071543,-0.496180,-0.061555,-0.063976,-0.423681,-0.025286,-0.047092,-0.362058,-0.030489,-0.168183,-0.434144,-0.054554,-0.149796,-0.423507,-0.055552,-0.138591,-0.363288,-0.019054,-0.128311,-0.317800,-0.016443
map,0.007329,-0.003669,0.005689,0.155236,-0.115435,0.011737,0.235882,-0.245842,-0.008941,0.168379,-0.321712,-0.020748,0.085833,-0.356256,-0.046988,0.126425,-0.490993,-0.063807,0.125797,-0.752993,-0.069348,0.136392,-0.892621,-0.070587,0.126617,-1.006481,-0.094797,-0.000816,-0.516065,-0.066496,0.025848,-0.559240,-0.067598,0.014263,-0.497636,-0.050884,0.017530,-0.420335,-0.052715,-0.093185,-0.482861,-0.070739,-0.065044,-0.476188,-0.055906,-0.062737,-0.401063,-0.027572,-0.051996,-0.352215,-0.021245,-0.181836,-0.423999,-0.070606,-0.153593,-0.423402,-0.044554,-0.129972,-0.360589,-0.020506,-0.123912,-0.310041,-0.005865
map,-0.003174,-0.002929,0.008762,0.153933,-0.106916,0.011003,0.224935,-0.249507,-0.003133,0.167223,-0.320801,-0.024720,0.091821,-0.354011,-0.046232,0.126499,-0.491182,-0.058031,0.135632,-0.735285,-0.080782,0.127518,-0.887554,-0.080083,0.121867,-0.997378,-0.078051,0.013663,-0.524382,-0.067187,0.016505,-0.567841,-0.066495,0.027529,-0.500257,-0.061111,0.029917,-0.416217,-0.049406,-0.092217,-0.483714,-0.073878,-0.056479,-0.482454,-0.062882,-0.049985,-0.405343,-0.027679,-0.051094,-0.354227,-0.022025,-0.183129,-0.425239,-0.070566,-0.157314,-0.427175,-0.041455,-0.130762,-0.367400,-0.025092,-0.128185,-0.316187,0.004074
map,0.000000,0.000000,0.000000,0.159998,-0.111888,0.000436,0.240470,-0.240716,-0.014499,0.193601,-0.323605,-0.030817,0.116456,-0.351028,-0.051246,0.128223,-0.492371,-0.062516,0.134660,-0.741309,-0.076353,0.132201,-0.890229,-0.082021,0.126842,-1.000000,-0.088855,0.009185,-0.524533,-0.070177,0.026736,-0.562294,-0.071174,0.028734,-0.485049,-0.057351,0.028778,-0.416398,-0.054256,-0.088714,-0.488072,-0.071241,-0.057912,-0.489388,-0.060043,-0.046882,-0.421545,-0.032730,-0.044803,-0.357586,-0.023860,-0.176425,-0.429071,-0.073311,-0.149180,-0.434636,-0.058150,-0.128137,-0.376534,-0.029617,-0.122303,-0.323343,-0.009119
map,-0.002502,-0.005283,-0.010341,0.165363,-0.115068,-0.006113,0.238799,-0.235937,-0.021480,0.191325,-0.320570,-0.031832,0.107559,-0.366212,-0.054958,0.130508,-0.488968,-0.066748,0.131033,-0.749901,-0.075848,0.139543,-0.886103,-0.075092,0.119519,-0.995358,-0.085680,0.012640,-0.522143,-0.066977,0.026980,-0.560972,-0.074866,0.030779,-0.485116,-0.059342,0.033989,-0.417755,-0.057907,-0.088561,-0.491059,-0.078635,-0.050615,-0.489088,-0.059394,-0.047696,-0.426515,-0.042636,-0.050682,-0.356656,-0.036386,-0.183517,-0.429748,-0.068794,-0.150231,-0.436052,-0.059173,-0.118590,-0.381882,-0.035737,-0.113929,-0.329276,-0.004592
map,-0.006901,-0.000610,0.003578,0.155315,-0.111924,0.006561,0.238823,-0.242691,-0.009195,0.196900,-0.315443,-0.027409,0.115461,-0.350674,-0.051899,0.139332,-0.507011,-0.069968,0.135799,-0.742956,-0.075135,0.125520,-0.883656,-0.079497,0.115080,-0.991434,-0.083779,0.009096,-0.525413,-0.076253,0.035864,-0.566046,-0.068614,0.024224,-0.474466,-0.053872,0.025900,-0.406669,-0.051390,-0.089487,-0.486354,-0.080093,-0.066116,-0.489264,-0.061287,-0.044542,-0.430046,-0.028561,-0.038878,-0.362150,-0.018368,-0.184079,-0.436481,-0.074358,-0.152242,-0.428000,-0.061034,-0.127661,-0.379933,-0.027620,-0.116584,-0.306856,-0.009766
map,-0.002314,0.008079,-0.005497,0.161981,-0.103008,0.008151,0.239496,-0.234626,-0.016156,0.195758,-0.334201,-0.018415,0.121186,-0.354855,-0.051635,0.132651,-0.482294,-0.077840,0.138871,-0.753133,-0.072166,0.138767,-0.889921,-0.076325,0.121868,-0.996795,-0.087453,0.019582,-0.523479,-0.070740,0.034859,-0.565767,-0.067566,0.022289,-0.478625,-0.060375,0.019368,-0.413639,-0.059233,-0.090564,-0.499558,-0.066803,-0.057375,-0.481277,-0.051250,-0.050836,-0.423125,-0.041530,-0.043707,-0.351895,-0.023056,-0.188224,-0.418201,-0.074901,-0.158738,-0.439876,-0.045360,-0.123781,-0.373489,-0.030727,-0.115895,-0.332539,-0.011318
map,0.000000,0.000000,0.000000,0.158327,-0.116474,0.001440,0.236204,-0.247144,-0.013379,0.186234,-0.328436,-0.029785,0.105493,-0.354256,-0.050678,0.129313,-0.491286,-0.062854,0.134078,-0.740281,-0.076210,0.129353,-0.888844,-0.081119,0.122859,-1.000000,-0.087805,0.009167,-0.528885,-0.071748,0.022869,-0.565585,-0.072551,0.024522,-0.487245,-0.058974,0.026238,-0.415479,-0.055951,-0.090847,-0.494274,-0.073859,-0.066313,-0.488378,-0.062805,-0.055123,-0.420686,-0.036715,-0.050571,-0.355883,-0.028693,-0.180901,-0.435699,-0.076902,-0.157898,-0.431628,-0.062726,-0.137318,-0.372826,-0.035652,-0.129526,-0.319230,-0.016074
map,-0.006895,0.003226,-0.015232,0.158420,-0.113602,-0.001489,0.243409,-0.236061,-0.012398,0.183354,-0.320202,-0.037254,0.119960,-0.363533,-0.050142,0.122652,-0.492075,-0.071401,0.142892,-0.741602,-0.072687,0.137874,-0.892898,-0.067800,0.112410,-1.002817,-0.084509,0.011688,-0.527116,-0.065657,0.021678,-0.561006,-0.076775,0.017878,-0.493108,-0.067339,0.022602,-0.411975,-0.045953,-0.077225,-0.499132,-0.080179,-0.056883,-0.495876,-0.065865,-0.058981,-0.420092,-0.034197,-0.050548,-0.361052,-0.022037,-0.187010,-0.432842,-0.076575,-0.145838,-0.432198,-0.065269,-0.138156,-0.371632,-0.032562,-0.129561,-0.312507,-0.016391
map,-0.002228,0.003876,0.006302,0.156645,-0.116197,0.000612,0.237689,-0.250568,-0.031220,0.187254,-0.333879,-0.032402,0.114352,-0.357247,-0.052685,0.121230,-0.499420,-0.062830,0.130790,-0.738396,-0.078557,0.122656,-0.883464,-0.092288,0.121462,-0.993233,-0.090393,0.008190,-0.531383,-0.076039,0.026599,-0.567907,-0.068735,0.027130,-0.486905,-0.063441,0.014915,-0.414231,-0.059141,-0.094985,-0.505208,-0.070315,-0.063885,-0.484980,-0.058057,-0.049857,-0.414272,-0.052915,-0.047734,-0.348261,-0.029653,-0.176106,-0.436392,-0.082784,-0.150858,-0.430831,-0.065439,-0.144505,-0.372025,-0.038190,-0.130793,-0.319931,-0.005074
map,-0.001024,-0.002238,0.005400,0.156374,-0.120447,0.000449,0.244697,-0.245816,-0.011378,0.182972,-0.320660,-0.032360,0.100578,-0.344837,-0.041535,0.132837,-0.492687,-0.069010,0.128317,-0.734745,-0.087637,0.134612,-0.895948,-0.072348,0.122286,-0.992337,-0.088824,0.001602,-0.529205,-0.071767,0.027171,-0.563295,-0.071459,0.029563,-0.485921,-0.049367,0.025101,-0.418868,-0.066269,-0.092598,-0.492171,-0.085345,-0.058837,-0.494772,-0.061750,-0.044876,-0.414603,-0.041527,-0.040717,-0.361711,-0.033306,-0.183208,-0.419413,-0.070922,-0.146390,-0.430271,-0.066312,-0.135410,-0.372773,-0.053287,-0.126986,-0.323785,-0.010184
map,0.000000,0.000000,0.000000,0.155161,-0.118904,0.000057,0.233315,-0.251973,-0.015401,0.180972,-0.344279,-0.031147,0.103577,-0.380898,-0.050621,0.126516,-0.495769,-0.063558,0.130497,-0.740850,-0.075618,0.125925,-0.888553,-0.079275,0.119236,-1.000000,-0.084748,0.005042,-0.528925,-0.070415,0.020954,-0.578215,-0.069031,0.025369,-0.497628,-0.053275,0.027310,-0.423111,-0.048458,-0.093566,-0.493342,-0.070453,-0.066681,-0.497500,-0.058337,-0.054867,-0.428084,-0.031475,-0.052171,-0.360600,-0.022635,-0.180794,-0.434768,-0.071262,-0.159106,-0.442651,-0.055726,-0.137152,-0.383586,-0.027614,-0.129865,-0.327015,-0.007246
map,0.003557,0.003069,0.008884,0.153841,-0.121193,0.004584,0.237437,-0.245213,-0.011949,0.183867,-0.340993,-0.029751,0.096052,-0.383603,-0.046644,0.133433,-0.487718,-0.059757,0.135976,-0.732205,-0.075184,0.138584,-0.900328,-0.081884,0.113967,-1.002254,-0.089037,0.006869,-0.534410,-0.082213,0.010815,-0.581257,-0.074801,0.017095,-0.489227,-0.059818,0.023041,-0.419452,-0.040865,-0.093281,-0.480847,-0.076091,-0.070686,-0.498916,-0.050426,-0.059468,-0.430654,-0.024238,-0.052552,-0.354103,-0.012780,-0.176460,-0.435388,-0.070426,-0.155825,-0.435251,-0.063218,-0.135060,-0.383048,-0.026393,-0.130156,-0.339391,-0.005828
map,0.002632,-0.001437,-0.004342,0.152203,-0.117174,0.001387,0.232831,-0.258873,-0.021133,0.174105,-0.335246,-0.027589,0.100529,-0.394175,-0.042657,0.128739,-0.493852,-0.062956,0.126506,-0.737825,-0.071343,0.124631,-0.886338,-0.080321,0.125724,-1.011389,-0.077985,0.007755,-0.525624,-0.065294,0.020398,-0.576088,-0.073705,0.028614,-0.487478,-0.054669,0.031707,-0.422365,-0.042498,-0.097782,-0.493602,-0.063975,-0.065410,-0.498437,-0.065351,-0.052314,-0.439197,-0.041433,-0.054676,-0.362590,-0.035481,-0.174567,-0.426052,-0.067803,-0.151517,-0.440030,-0.051662,-0.134943,-0.385044,-0.031885,-0.127083,-0.318756,-0.011934
map,0.000468,0.003158,0.001129,0.159492,-0.119536,-0.006365,0.235611,-0.250772,-0.016481,0.173504,-0.348324,-0.038130,0.099341,-0.375564,-0.050155,0.127203,-0.498490,-0.060182,0.138361,-0.738241,-0.078666,0.117019,-0.886653,-0.075551,0.124333,-0.996407,-0.087054,0.012092,-0.533335,-0.070129,0.031007,-0.573090,-0.083081,0.030112,-0.500155,-0.049176,0.032926,-0.414461,-0.048193,-0.088669,-0.494112,-0.063668,-0.057458,-0.499908,-0.051048,-0.053940,-0.421747,-0.042704,-0.046762,-0.361580,-0.015442,-0.182666,-0.439570,-0.072129,-0.163716,-0.446403,-0.053175,-0.141520,-0.378736,-0.029800,-0.125356,-0.327623,-0.006206
map,0.000000,0.000000,0.000000,0.158974,-0.122049,0.002593,0.235689,-0.258368,-0.010008,0.184528,-0.346057,-0.023004,0.105358,-0.374217,-0.039919,0.126862,-0.501862,-0.060521,0.132918,-0.745409,-0.068984,0.129307,-0.890550,-0.069602,0.121935,-1.000000,-0.073715,0.003949,-0.530722,-0.067539,0.020474,-0.594303,-0.062562,0.028076,-0.513666,-0.045090,0.030141,-0.437725,-0.039979,-0.093659,-0.492820,-0.067505,-0.063949,-0.507356,-0.051266,-0.049781,-0.437418,-0.024015,-0.048577,-0.369259,-0.016379,-0.180110,-0.432610,-0.068081,-0.155222,-0.445877,-0.049538,-0.132237,-0.386570,-0.021899,-0.127260,-0.330303,-0.003310
map,-0.005006,0.003536,-0.003726,0.158066,-0.122193,-0.000428,0.239241,-0.250262,-0.016348,0.183268,-0.360826,-0.024079,0.111610,-0.367807,-0.029022,0.122790,-0.508910,-0.054560,0.132126,-0.754436,-0.066819,0.130584,-0.894326,-0.068209,0.120246,-0.999108,-0.068661,0.009950,-0.522451,-0.064851,0.031362,-0.584780,-0.062419,0.028293,-0.515222,-0.041004,0.032569,-0.445863,-0.039323,-0.093770,-0.491069,-0.060449,-0.062241,-0.507357,-0.047588,-0.053809,-0.433499,-0.021956,-0.053151,-0.358669,-0.018390,-0.174254,-0.436061,-0.068106,-0.150857,-0.441875,-0.055854,-0.135129,-0.388999,-0.030357,-0.127019,-0.333221,-0.009291
map,-0.003395,-0.003186,0.001625,0.164669,-0.130928,0.001165,0.240105,-0.251462,-0.019142,0.179976,-0.352118,-0.033859,0.097765,-0.388912,-0.042305,0.124047,-0.498788,-0.063843,0.142211,-0.748041,-0.063143,0.130687,-0.889128,-0.065930,0.121253,-1.007739,-0.075204,0.009927,-0.524332,-0.073761,0.016099,-0.595449,-0.072700,0.028708,-0.514238,-0.049619,0.042233,-0.436292,-0.036963,-0.104099,-0.484712,-0.068726,-0.062555,-0.494972,-0.053661,-0.050825,-0.441152,-0.029243,-0.047900,-0.373491,-0.012658,-0.191693,-0.422454,-0.066081,-0.149552,-0.448599,-0.052840,-0.137577,-0.387237,-0.026807,-0.128286,-0.332613,0.000808
map,0.006945,-0.013557,0.000966,0.159268,-0.125072,0.002133,0.247439,-0.254549,-0.010827,0.187529,-0.337950,-0.025491,0.106023,-0.377264,-0.025790,0.120337,-0.506526,-0.061856,0.128829,-0.746974,-0.071869,0.135708,-0.890801,-0.066093,0.118468,-1.003564,-0.073308,0.005108,-0.532273,-0.071516,0.017469,-0.603958,-0.057842,0.025498,-0.518226,-0.044622,0.043595,-0.431752,-0.035619,-0.086478,-0.494849,-0.065080,-0.058335,-0.506002,-0.047026,-0.052225,-0.441923,-0.021634,-0.055927,-0.371431,-0.017577,-0.182241,-0.429347,-0.065205,-0.151579,-0.443976,-0.047926,-0.138377,-0.390634,-0.006221,-0.128639,-0.336985,-0.000994
map,0.000000,0.000000,0.000000,0.161205,-0.111566,0.003250,0.241160,-0.244423,-0.008940,0.186734,-0.328088,-0.022916,0.105796,-0.353584,-0.041467,0.129582,-0.499606,-0.055612,0.131600,-0.743063,-0.066572,0.126897,-0.889847,-0.071618,0.121198,-1.000000,-0.078675,0.007910,-0.532289,-0.064037,0.027786,-0.563011,-0.062164,0.030621,-0.483480,-0.049477,0.030500,-0.414522,-0.047654,-0.091086,-0.493164,-0.065671,-0.059768,-0.488754,-0.053697,-0.048173,-0.419251,-0.028857,-0.046549,-0.355228,-0.021580,-0.179714,-0.430918,-0.067796,-0.153562,-0.436002,-0.052061,-0.131396,-0.377961,-0.023972,-0.124906,-0.323843,-0.003907
map,-0.001795,-0.005623,0.005435,0.176404,-0.103067,0.008295,0.237772,-0.241620,-0.018076,0.185328,-0.328848,-0.018005,0.108799,-0.351832,-0.044617,0.132924,-0.496441,-0.061958,0.124599,-0.756712,-0.069532,0.132468,-0.885140,-0.082385,0.120709,-0.991194,-0.084062,0.003989,-0.532465,-0.067012,0.037690,-0.564642,-0.057318,0.029830,-0.479688,-0.052799,0.018977,-0.412230,-0.053725,-0.092150,-0.491587,-0.061927,-0.064073,-0.484385,-0.043008,-0.039180,-0.415081,-0.032751,-0.044442,-0.358776,-0.012596,-0.179003,-0.427487,-0.066258,-0.151730,-0.446766,-0.057932,-0.135655,-0.375782,-0.029571,-0.130844,-0.321895,-0.000418
map,0.005577,-0.002000,0.014022,0.172273,-0.115685,0.009466,0.246196,-0.238549,-0.004623,0.172263,-0.329429,-0.028905,0.107826,-0.347356,-0.043905,0.141757,-0.503883,-0.045969,0.131575,-0.740234,-0.072270,0.134953,-0.895035,-0.075529,0.123204,-0.994803,-0.078852,0.015791,-0.533041,-0.065714,0.030668,-0.554639,-0.068703,0.031370,-0.483084,-0.048822,0.023358,-0.410602,-0.039221,-0.098329,-0.492452,-0.061559,-0.061733,-0.476939,-0.055005,-0.048685,-0.409858,-0.029692,-0.044782,-0.345526,-0.025688,-0.189161,-0.425677,-0.063687,-0.154681,-0.445805,-0.045466,-0.140198,-0.379686,-0.028726,-0.128783,-0.324720,-0.001818
map,-0.000221,0.000622,-0.007975,0.159372,-0.107440,0.001443,0.238223,-0.253424,-0.012492,0.185630,-0.320927,-0.026609,0.107179,-0.356712,-0.037646,0.130915,-0.503791,-0.059352,0.127451,-0.743618,-0.065548,0.126348,-0.890308,-0.070691,0.119499,-1.004144,-0.066874,0.008711,-0.538355,-0.068878,0.016924,-0.572739,-0.067210,0.033047,-0.492342,-0.048861,0.044311,-0.422413,-0.034270,-0.088868,-0.497346,-0.060967,-0.060768,-0.487810,-0.047320,-0.040997,-0.427537,-0.029863,-0.048528,-0.361626,-0.026174,-0.190262,-0.423775,-0.050802,-0.146068,-0.434253,-0.043152,-0.129336,-0.388370,-0.039349,-0.130804,-0.326688,-0.004491
map,0.000000,0.000000,0.000000,0.161588,-0.115310,0.001679,0.241175,-0.248464,-0.011391,0.187959,-0.335332,-0.025348,0.107065,-0.364341,-0.043446,0.131355,-0.494429,-0.059778,0.132258,-0.742310,-0.070779,0.126026,-0.889489,-0.074685,0.117943,-1.000000,-0.081052,0.009893,-0.529288,-0.067624,0.027073,-0.573681,-0.066319,0.030483,-0.494247,-0.052145,0.030890,-0.420512,-0.048790,-0.089307,-0.493772,-0.068790,-0.059878,-0.493500,-0.055570,-0.048296,-0.424556,-0.029533,-0.046050,-0.358891,-0.021983,-0.178741,-0.434735,-0.070813,-0.151103,-0.438132,-0.055017,-0.130508,-0.378000,-0.027891,-0.124961,-0.323250,-0.008804
map,0.003786,0.007530,0.002420,0.155711,-0.115500,0.007422,0.236781,-0.243180,-0.013873,0.192656,-0.331104,-0.037188,0.096750,-0.356355,-0.044647,0.137213,-0.487164,-0.056916,0.139820,-0.749894,-0.075651,0.121679,-0.888241,-0.071324,0.111707,-1.003153,-0.077702,0.019361,-0.529578,-0.079088,0.028453,-0.576724,-0.063439,0.032113,-0.505967,-0.042878,0.030781,-0.412469,-0.045880,-0.090150,-0.494466,-0.067392,-0.059454,-0.495467,-0.051895,-0.051435,-0.424415,-0.038123,-0.045045,-0.357683,-0.022507,-0.160084,-0.445142,-0.073415,-0.151525,-0.432638,-0.048412,-0.130266,-0.376758,-0.031363,-0.123690,-0.312597,-0.012505
map,0.003327,-0.003386,0.006300,0.153701,-0.108730,-0.000885,0.237855,-0.251358,-0.007375,0.187163,-0.329618,-0.024799,0.109521,-0.364846,-0.033724,0.131463,-0.483476,-0.066386,0.140502,-0.745213,-0.078145,0.133579,-0.881399,-0.081542,0.105433,-0.992308,-0.072304,0.009750,-0.531209,-0.061664,0.025923,-0.574292,-0.057286,0.038158,-0.491856,-0.061814,0.037747,-0.425178,-0.047462,-0.080682,-0.493701,-0.066283,-0.054108,-0.489450,-0.057349,-0.053622,-0.427457,-0.021813,-0.052120,-0.358037,-0.022644,-0.166780,-0.435608,-0.073803,-0.149290,-0.427944,-0.059570,-0.144730,-0.370843,-0.033118,-0.117031,-0.322835,-0.011004
map,0.000880,0.001680,-0.011546,0.165332,-0.122340,-0.002932,0.244701,-0.234047,-0.019616,0.186150,-0.336472,-0.020086,0.113264,-0.359663,-0.045919,0.116713,-0.500197,-0.062971,0.141452,-0.747075,-0.068152,0.132815,-0.882503,-0.068076,0.118934,-1.010333,-0.090180,0.012426,-0.537360,-0.063247,0.037119,-0.585035,-0.069755,0.032286,-0.492204,-0.049443,0.026698,-0.415448,-0.050692,-0.098890,-0.485891,-0.069082,-0.060471,-0.484608,-0.048688,-0.049788,-0.426000,-0.022709,-0.039794,-0.358996,-0.009894,-0.179895,-0.437679,-0.065171,-0.154645,-0.447787,-0.061247,-0.128197,-0.383833,-0.037326,-0.127894,-0.313854,-0.008343
map,0.000000,0.000000,0.000000,0.157950,-0.114502,0.005307,0.234662,-0.245316,-0.005576,0.186534,-0.331548,-0.018014,0.110021,-0.363417,-0.035148,0.127457,-0.497324,-0.056414,0.129492,-0.742406,-0.065170,0.124826,-0.888819,-0.068758,0.118229,-1.000000,-0.075358,0.006935,-0.533151,-0.064634,0.023762,-0.567390,-0.058585,0.026954,-0.485267,-0.042775,0.027847,-0.413464,-0.039689,-0.092062,-0.495715,-0.065788,-0.065807,-0.487659,-0.048389,-0.053537,-0.417055,-0.021512,-0.050433,-0.351556,-0.014719,-0.180596,-0.433598,-0.067602,-0.157605,-0.431896,-0.049741,-0.136673,-0.370907,-0.022237,-0.130138,-0.315290,-0.003298
map,-0.006465,-0.007157,-0.001394,0.151841,-0.114587,0.004899,0.247402,-0.244437,-0.005873,0.199559,-0.335019,-0.015351,0.119548,-0.362085,-0.040241,0.118766,-0.496680,-0.046938,0.129053,-0.739886,-0.068946,0.135911,-0.889386,-0.066786,0.117323,-0.991643,-0.080001,-0.000303,-0.530374,-0.061858,0.015596,-0.558318,-0.056897,0.025313,-0.483023,-0.045009,0.032469,-0.405898,-0.038928,-0.094085,-0.503098,-0.074202,-0.056060,-0.493835,-0.047622,-0.055954,-0.410684,-0.022587,-0.045037,-0.353561,-0.017841,-0.181864,-0.432767,-0.064848,-0.164210,-0.430946,-0.063436,-0.142581,-0.366024,-0.031928,-0.126041,-0.322023,-0.001769
map,-0.007794,0.004579,0.006300,0.161032,-0.102485,0.005419,0.230429,-0.247774,0.003924,0.183725,-0.330580,-0.023923,0.105828,-0.364464,-0.034139,0.131082,-0.489428,-0.055208,0.127064,-0.733677,-0.064655,0.126527,-0.885924,-0.047469,0.120717,-0.996140,-0.072272,0.018695,-0.535965,-0.066142,0.021329,-0.560453,-0.054190,0.026504,-0.488734,-0.048409,0.042449,-0.414659,-0.031026,-0.093962,-0.496164,-0.060208,-0.065757,-0.495420,-0.062210,-0.048652,-0.415472,-0.024441,-0.037773,-0.363307,-0.011520,-0.196626,-0.429069,-0.061839,-0.168964,-0.428559,-0.043013,-0.133852,-0.376625,-0.017395,-0.128908,-0.314291,-0.005677
map,0.000521,-0.003325,-0.008767,0.147223,-0.122231,-0.013587,0.224077,-0.248628,0.007137,0.183113,-0.330610,-0.026735,0.106318,-0.363392,-0.028666,0.123786,-0.493123,-0.065664,0.132425,-0.743890,-0.069146,0.121901,-0.887461,-0.069527,0.109647,-0.999205,-0.074218,0.003955,-0.543936,-0.065435,0.025259,-0.566487,-0.052951,0.030630,-0.485833,-0.038434,0.029023,-0.410534,-0.031882,-0.090529,-0.508155,-0.062122,-0.065152,-0.498272,-0.062306,-0.052316,-0.418690,-0.024122,-0.050898,-0.347809,-0.022780,-0.184557,-0.427927,-0.077604,-0.157801,-0.437332,-0.045512,-0.137324,-0.368683,-0.028992,-0.140168,-0.325938,-0.012350
map,0.000000,0.000000,0.000000,0.159905,-0.109584,0.004291,0.237258,-0.244419,-0.006641,0.182891,-0.337570,-0.018929,0.099523,-0.365201,-0.036004,0.133402,-0.493972,-0.055884,0.133782,-0.741386,-0.064860,0.127392,-0.888767,-0.068520,0.119843,-1.000000,-0.074867,0.013561,-0.531151,-0.063647,0.025179,-0.565360,-0.058255,0.026115,-0.485568,-0.043522,0.026522,-0.413711,-0.040669,-0.085449,-0.495284,-0.064358,-0.063326,-0.488696,-0.048011,-0.052549,-0.420410,-0.022324,-0.049549,-0.355105,-0.015738,-0.174125,-0.434938,-0.065709,-0.153182,-0.432979,-0.046967,-0.131875,-0.374012,-0.018865,-0.124402,-0.318482,0.000441
map,-0.004979,0.002364,0.000240,0.150699,-0.109848,0.005132,0.237520,-0.252723,-0.013886,0.186778,-0.338115,-0.021274,0.098572,-0.369984,-0.039701,0.131424,-0.496702,-0.063986,0.133524,-0.746301,-0.071601,0.113700,-0.901787,-0.066869,0.126448,-0.997301,-0.078414,0.009953,-0.537140,-0.069852,0.019490,-0.570179,-0.046315,0.019897,-0.485954,-0.049203,0.017617,-0.421678,-0.041331,-0.085935,-0.495770,-0.064194,-0.057495,-0.488594,-0.053394,-0.064057,-0.424755,-0.021058,-0.054606,-0.349178,-0.007435,-0.174067,-0.437748,-0.054999,-0.159716,-0.425110,-0.044061,-0.133327,-0.377236,-0.016727,-0.123549,-0.319004,0.001199
map,0.001239,0.003124,0.004339,0.161515,-0.112645,0.005109,0.237806,-0.243733,-0.012927,0.191716,-0.329277,-0.007703,0.101314,-0.364661,-0.034940,0.124449,-0.488247,-0.048432,0.136183,-0.745316,-0.060601,0.129722,-0.894961,-0.079152,0.117105,-1.011613,-0.072599,0.016664,-0.530933,-0.059069,0.022066,-0.566675,-0.055931,0.019310,-0.489009,-0.046063,0.027174,-0.409496,-0.033605,-0.081688,-0.478328,-0.057698,-0.060532,-0.492189,-0.050368,-0.058614,-0.421464,-0.035210,-0.051105,-0.349070,-0.014247,-0.167034,-0.434508,-0.069023,-0.150408,-0.431216,-0.044555,-0.140316,-0.374278,-0.016367,-0.131665,-0.318476,-0.006472
